1,古诗三首_字形.txt,1591528414251,101,2,13
2,古诗三首_字音.txt,1591528414259,102,2,14
3,燕子_字形.txt,1591528414267,103,2,29
4,燕子_字音.txt,1591528414340,104,2,35
5,荷花_字形.txt,1591528414349,105,2,27
6,荷花_字音.txt,1591528414358,106,2,29
7,昆虫备忘录_字音.txt,1591528414366,107,2,11
8,语文园地一_字音.txt,1591528414375,108,2,9
9,守株待兔_字形.txt,1591528414383,109,2,9
10,守株待兔_字音.txt,1591528414392,110,2,11
11,陶罐和铁罐_字形.txt,1591528414401,111,2,26
12,陶罐和铁罐_字音.txt,1591528414410,112,2,29
13,美丽的鹿角_字形.txt,1591528414418,113,2,27
14,美丽的鹿角_字音.txt,1591528414426,114,2,33
15,池子与河流_字音.txt,1591528414434,115,2,8
16,古诗三首_字形.txt,1591528414443,116,2,11
17,古诗三首_字音.txt,1591528414450,117,2,14
18,纸的发明_字形.txt,1591528414523,118,2,27
19,纸的发明_字音.txt,1591528414533,119,2,37
20,赵州桥_字形.txt,1591528414541,120,2,27
21,赵州桥_字音.txt,1591528414550,121,2,31
22,一幅名扬中外的画_字音.txt,1591528414559,122,2,13
23,语文园地三_字音.txt,1591528414566,123,2,7
24,花钟_字形.txt,1591528414645,124,2,28
25,花钟_字音.txt,1591528414654,125,2,35
26,蜜蜂_字形.txt,1591528414663,126,2,28
27,蜜蜂_字音.txt,1591528414671,127,2,31
28,小虾_字音.txt,1591528414685,128,2,9
29,宇宙的另一边_字形.txt,1591528414697,129,2,19
30,宇宙的另一边_字音.txt,1591528414706,130,2,20
31,我变成了一棵树_字形.txt,1591528414716,131,2,29
32,我变成了一棵树_字音.txt,1591528414790,132,2,33
33,童年的水墨画_字形.txt,1591528414799,133,2,23
34,童年的水墨画_字音.txt,1591528414808,134,2,24
35,剃头大师_字形.txt,1591528414817,135,2,28
36,剃头大师_字音.txt,1591528414826,136,2,36
37,肥皂泡_字形.txt,1591528414834,137,2,26
38,肥皂泡_字音.txt,1591528414843,138,2,31
39,我不能失信_字音.txt,1591528414852,139,2,5
40,语文园地六_字音.txt,1591528414860,140,2,6
41,我们奇妙的世界_字形.txt,1591528414870,141,2,27
42,我们奇妙的世界_字音.txt,1591528414879,142,2,29
43,海底世界_字形.txt,1591528414889,143,2,27
44,海底世界_字音.txt,1591528414898,144,2,37
45,火烧云_字形.txt,1591528414907,145,2,20
46,火烧云_字音.txt,1591528414915,146,2,27
47,慢性子裁缝和急性子顾客_字形.txt,1591528414923,147,2,27
48,慢性子裁缝和急性子顾客_字音.txt,1591528414931,148,2,33
49,方帽子店_字形.txt,1591528414939,149,2,13
50,方帽子店_字音.txt,1591528414947,150,2,21
51,漏_字形.txt,1591528414955,151,2,8
52,漏_字音.txt,1591528414963,152,2,16
53,枣核_字音.txt,1591528414971,153,2,10
54,语文园地八_字音.txt,1591528414979,154,2,11
